case_id,category,turns,expect
00471_v46_real_mixta_larga_multiintencion_si_me_gusta_agregame_dos_429,v46_real_mixta_larga_multiintencion,"buenas tardes, disculpa || tendras veluto? || me mandas la gama completa? || me gustaria algo para amigurumi pero no se mucho || me muestras el 429 y 550? || si me gusta agregame dos 429","{""scope"": ""all"", ""must_contain_any"": [""429"", ""foto"", ""stock"", ""gancho"", ""precio"", ""elefante"", ""revis"", ""cotiz"", ""agrego""], ""must_not_contain_any"": [""descuento aprobado""]}"
00472_v46_real_pedido_codigo_cantidad_el_429_dos,v46_real_pedido_codigo_cantidad,hola de pura casualidad || de pura casualidad manejas velluto? || tienes catalogo de tonos? || bueno si voy a hacer pedido || el 429 dos,"{""scope"": ""all"", ""expected_items"": [{""codigo"": ""429"", ""cantidad"": 2}], ""must_contain_any"": [""cotiz"", ""agrego"", ""pedido""]}"
00473_v46_real_recomendacion_proyecto_codigo_si_es_para_bebe_me_conviene_velluto_o_otro_hilo,v46_real_recomendacion_proyecto_codigo,"buen dia disculpe || si trabajas velluto? || que bien, me podria mandar el catalogo por favor? || mmm no me encantaron esos tonos, tienes otros mas claritos? || si es para bebe me conviene velluto o otro hilo?","{""scope"": ""all"", ""must_contain_any"": [""bebe"", ""recom"", ""velluto"", ""hilo""], ""must_not_only_ask_hilo_codigo"": true}"
00474_v46_real_codigo_invalido_no_inventar_me_muestras_el_56_4299_y_550_y_aparte_con_que_gancho_se_teje,v46_real_codigo_invalido_no_inventar,"Hola buenas tardes || si trabajas velluto? || tienes otros tonos como cafe o gris? || me muestras el 56, 4299 y 550, y aparte con que gancho se teje?","{""scope"": ""all"", ""must_contain_any"": [""56"", ""4299"", ""550"", ""gancho"", ""no me aparece"", ""confirma"", ""revis""], ""expected_no_pedidos"": true}"
00475_v46_real_pedido_codigo_cantidad_agregame_tres_del_60_y_dos_del_55,v46_real_pedido_codigo_cantidad,hola de pura casualidad || vendes belluto? || me puedes mostrar los colores disponibles? || bueno si voy a hacer pedido || agregame tres del 60 y dos del 55,"{""scope"": ""all"", ""expected_items"": [{""codigo"": ""60"", ""cantidad"": 3}, {""codigo"": ""55"", ""cantidad"": 2}], ""must_contain_any"": [""cotiz"", ""agrego"", ""pedido""]}"
00476_v46_real_mixta_larga_multiintencion_mejor_solo_mandame_foto_por_ahora,v46_real_mixta_larga_multiintencion,"Hola buenas tardes || manejas el velluto de alize? || tienes catalogo de tonos? || busco algo para peluche, no quiero que quede duro || me gustaria algo para amigurumi pero no se mucho || stock del 60? || mejor solo mandame foto por ahora","{""scope"": ""all"", ""must_contain_any"": [""429"", ""foto"", ""stock"", ""gancho"", ""precio"", ""elefante"", ""revis"", ""cotiz"", ""agrego""], ""must_not_contain_any"": [""descuento aprobado""]}"
00477_v46_real_info_codigo_contexto_que_color_es_el_429,v46_real_info_codigo_contexto,"oye una pregunta || tendras veluto? || me mandas la gama completa? || busco algo para peluche, no quiero que quede duro || que color es el 429?","{""scope"": ""all"", ""must_contain_any"": [""429""], ""expected_no_pedidos"": true, ""must_not_contain_any"": [""Es 429 x1"", ""Dices 429 x1"", ""Tendras x1""]}"
00478_v46_real_cambio_decision_sabes_que_si_me_llevare_el_velluto_pero_antes_me_muestras_el_429,v46_real_cambio_decision,"hola buenas noches || hay velluto disponible? || busco algo para peluche, no quiero que quede duro || creo que si hare pedido pero aun no estoy segura || sabes que si me llevare el velluto pero antes me muestras el 429?","{""scope"": ""all"", ""must_contain_any"": [""429"", ""foto"", ""tono"", ""ver""], ""must_not_contain_any"": [""x429""]}"
00479_v46_real_cambio_decision_sabes_que_si_me_llevare_el_velluto_pero_antes_me_muestras_el_429,v46_real_cambio_decision,"hola buenas noches || tendras veluto? || que bien, me podria mandar el catalogo por favor? || no me gusta mucho esos tonos, tiene otros como mas neutros? || creo que si hare pedido pero aun no estoy segura || sabes que si me llevare el velluto pero antes me muestras el 429?","{""scope"": ""all"", ""must_contain_any"": [""429"", ""foto"", ""tono"", ""ver""], ""must_not_contain_any"": [""x429""]}"
00480_v46_real_recomendacion_proyecto_codigo_si_es_para_bebe_me_conviene_velluto_o_otro_hilo,v46_real_recomendacion_proyecto_codigo,hola buenas noches || de pura casualidad manejas velluto? || si es para bebe me conviene velluto o otro hilo?,"{""scope"": ""all"", ""must_contain_any"": [""bebe"", ""recom"", ""velluto"", ""hilo""], ""must_not_only_ask_hilo_codigo"": true}"
00481_v46_real_foto_tono_contexto_me_muestras_el_56_el_429_y_el_550,v46_real_foto_tono_contexto,"holaaa buenas || manejaz velluto? || me puedes mostrar los colores disponibles? || tienes otros tonos como cafe o gris? || me muestras el 56, el 429 y el 550?","{""scope"": ""all"", ""must_contain_any"": [""56"", ""429"", ""550"", ""foto"", ""tono"", ""muestra""], ""expected_no_pedidos"": true}"
00482_v46_real_foto_tono_contexto_me_muestras_el_56_el_429_y_el_550,v46_real_foto_tono_contexto,"holaaa buenas || manejas el velluto de alize? || me puedes mostrar los colores disponibles? || tienes otros tonos como cafe o gris? || me muestras el 56, el 429 y el 550?","{""scope"": ""all"", ""must_contain_any"": [""56"", ""429"", ""550"", ""foto"", ""tono"", ""muestra""], ""expected_no_pedidos"": true}"
00483_v46_real_recomendacion_proyecto_codigo_con_que_gancho_se_teje_el_velluto,v46_real_recomendacion_proyecto_codigo,"holaaa buenas || manejaz velluto? || me puedes mostrar los colores disponibles? || mmm no me encantaron esos tonos, tienes otros mas claritos? || con que gancho se teje el velluto?","{""scope"": ""all"", ""must_contain_any"": [""gancho"", ""teje"", ""revis"", ""recom""], ""must_not_only_ask_hilo_codigo"": true}"
00484_v46_real_foto_tono_contexto_quiero_ver_como_se_ve_el_107,v46_real_foto_tono_contexto,hola buenas noches || tendras veluto? || quiero ver como se ve el 107,"{""scope"": ""all"", ""must_contain_any"": [""107"", ""foto"", ""tono"", ""ver""], ""expected_no_pedidos"": true}"
00485_v46_real_pedido_codigo_cantidad_me_llevo_2_del_429_y_1_del_550,v46_real_pedido_codigo_cantidad,oye una pregunta || manejas el velluto de alize? || tienes catalogo de tonos? || bueno si voy a hacer pedido || me llevo 2 del 429 y 1 del 550,"{""scope"": ""all"", ""expected_items"": [{""codigo"": ""429"", ""cantidad"": 2}, {""codigo"": ""550"", ""cantidad"": 1}], ""must_contain_any"": [""cotiz"", ""agrego"", ""pedido""]}"
00486_v46_real_mixta_larga_multiintencion_y_si_llevo_20_mejora_precio,v46_real_mixta_larga_multiintencion,holaaa buenas || manejaz velluto? || me puedes mostrar los colores disponibles? || me gustaria algo para amigurumi pero no se mucho || con que gancho se teje? || y si llevo 20 mejora precio?,"{""scope"": ""all"", ""must_contain_any"": [""429"", ""foto"", ""stock"", ""gancho"", ""precio"", ""elefante"", ""revis"", ""cotiz"", ""agrego""], ""must_not_contain_any"": [""descuento aprobado""]}"
00487_v46_real_foto_tono_contexto_me_mandas_foto_del_429_antes_de_pedir,v46_real_foto_tono_contexto,"hola buenas noches || vendes belluto? || que bien, me podria mandar el catalogo por favor? || me mandas foto del 429 antes de pedir?","{""scope"": ""all"", ""must_contain_any"": [""429"", ""foto""], ""expected_no_pedidos"": true}"
00488_v46_real_pedido_codigo_cantidad_me_llevo_2_del_429_y_1_del_550,v46_real_pedido_codigo_cantidad,buen dia disculpe || manejaz velluto? || bueno si voy a hacer pedido || me llevo 2 del 429 y 1 del 550,"{""scope"": ""all"", ""expected_items"": [{""codigo"": ""429"", ""cantidad"": 2}, {""codigo"": ""550"", ""cantidad"": 1}], ""must_contain_any"": [""cotiz"", ""agrego"", ""pedido""]}"
00489_v46_real_info_codigo_contexto_429,v46_real_info_codigo_contexto,"Hola buenas tardes || manejaz velluto? || mmm no me encantaron esos tonos, tienes otros mas claritos? || 429","{""scope"": ""all"", ""must_contain_any"": [""429""], ""expected_no_pedidos"": true, ""must_not_contain_any"": [""Es 429 x1"", ""Dices 429 x1"", ""Tendras x1""]}"
00490_v46_real_pedido_codigo_cantidad_el_429_dos,v46_real_pedido_codigo_cantidad,oye una pregunta || tendras veluto? || tienes catalogo de tonos? || bueno si voy a hacer pedido || el 429 dos,"{""scope"": ""all"", ""expected_items"": [{""codigo"": ""429"", ""cantidad"": 2}], ""must_contain_any"": [""cotiz"", ""agrego"", ""pedido""]}"
00491_v46_real_recomendacion_proyecto_codigo_si_es_para_bebe_me_conviene_velluto_o_otro_hilo,v46_real_recomendacion_proyecto_codigo,hola buenas noches || si trabajas velluto? || tienes otros tonos como cafe o gris? || si es para bebe me conviene velluto o otro hilo?,"{""scope"": ""all"", ""must_contain_any"": [""bebe"", ""recom"", ""velluto"", ""hilo""], ""must_not_only_ask_hilo_codigo"": true}"
00492_v46_real_recomendacion_proyecto_codigo_quiero_hacer_un_osito_que_tono_me_recomiendas_como_beige,v46_real_recomendacion_proyecto_codigo,"oye una pregunta || manejas el velluto de alize? || quiero hacer un osito, que tono me recomiendas como beige?","{""scope"": ""all"", ""must_contain_any"": [""osito"", ""beige"", ""recom"", ""tono""], ""must_not_only_ask_hilo_codigo"": true}"
00493_v46_real_pedido_codigo_cantidad_agregame_tres_del_60_y_dos_del_55,v46_real_pedido_codigo_cantidad,hola buenas noches || de pura casualidad manejas velluto? || me puedes pasar la carta de colores? || bueno si voy a hacer pedido || agregame tres del 60 y dos del 55,"{""scope"": ""all"", ""expected_items"": [{""codigo"": ""60"", ""cantidad"": 3}, {""codigo"": ""55"", ""cantidad"": 2}], ""must_contain_any"": [""cotiz"", ""agrego"", ""pedido""]}"
00494_v46_real_pedido_codigo_cantidad_agregame_tres_del_60_y_dos_del_55,v46_real_pedido_codigo_cantidad,"hola buenas noches || manejas el velluto de alize? || no me gusta mucho esos tonos, tiene otros como mas neutros? || bueno si voy a hacer pedido || agregame tres del 60 y dos del 55","{""scope"": ""all"", ""expected_items"": [{""codigo"": ""60"", ""cantidad"": 3}, {""codigo"": ""55"", ""cantidad"": 2}], ""must_contain_any"": [""cotiz"", ""agrego"", ""pedido""]}"
00495_v46_real_codigo_invalido_no_inventar_me_muestras_el_56_4299_y_550_y_aparte_con_que_gancho_se_teje,v46_real_codigo_invalido_no_inventar,"buen dia disculpe || hay velluto disponible? || me puedes mostrar los colores disponibles? || no me gusta mucho esos tonos, tiene otros como mas neutros? || me muestras el 56, 4299 y 550, y aparte con que gancho se teje?","{""scope"": ""all"", ""must_contain_any"": [""56"", ""4299"", ""550"", ""gancho"", ""no me aparece"", ""confirma"", ""revis""], ""expected_no_pedidos"": true}"
00496_v46_real_foto_tono_contexto_el_tono_329_como_se_ve,v46_real_foto_tono_contexto,"hola buenas noches || de pura casualidad manejas velluto? || me mandas la gama completa? || mmm busco algo mas para amigurumi, cuales me recomiendas? || el tono 329 como se ve?","{""scope"": ""all"", ""must_contain_any"": [""329"", ""foto"", ""tono"", ""ver""], ""expected_no_pedidos"": true}"
00497_v46_real_foto_tono_contexto_me_mandas_foto_del_429_antes_de_pedir,v46_real_foto_tono_contexto,"holaaa buenas || manejaz velluto? || me puedes mostrar los colores disponibles? || busco algo para peluche, no quiero que quede duro || me mandas foto del 429 antes de pedir?","{""scope"": ""all"", ""must_contain_any"": [""429"", ""foto""], ""expected_no_pedidos"": true}"
00498_v46_real_mixta_larga_multiintencion_mejor_solo_mandame_foto_por_ahora,v46_real_mixta_larga_multiintencion,holaaa buenas || tendras veluto? || me puedes mostrar los colores disponibles? || me gustaria algo para amigurumi pero no se mucho || con que gancho se teje? || mejor solo mandame foto por ahora,"{""scope"": ""all"", ""must_contain_any"": [""429"", ""foto"", ""stock"", ""gancho"", ""precio"", ""elefante"", ""revis"", ""cotiz"", ""agrego""], ""must_not_contain_any"": [""descuento aprobado""]}"
00499_v46_real_mixta_larga_multiintencion_y_si_llevo_20_mejora_precio,v46_real_mixta_larga_multiintencion,"hola de pura casualidad || tendras veluto? || que bien, me podria mandar el catalogo por favor? || me gustaria algo para amigurumi pero no se mucho || que color es el 429? || y si llevo 20 mejora precio?","{""scope"": ""all"", ""must_contain_any"": [""429"", ""foto"", ""stock"", ""gancho"", ""precio"", ""elefante"", ""revis"", ""cotiz"", ""agrego""], ""must_not_contain_any"": [""descuento aprobado""]}"
00500_v46_real_recomendacion_proyecto_codigo_para_un_amigurumi_grande_queda_mejor_velluto_o_komfy_mini,v46_real_recomendacion_proyecto_codigo,Hola buenas tardes || manejas el velluto de alize? || me puedes pasar la carta de colores? || para un amigurumi grande queda mejor velluto o komfy mini?,"{""scope"": ""all"", ""must_contain_any"": [""amigurumi"", ""velluto"", ""komfy"", ""recom""], ""must_not_only_ask_hilo_codigo"": true}"
00501_v46_real_pedido_codigo_cantidad_ponme_dos_429,v46_real_pedido_codigo_cantidad,holaaa buenas || tendras veluto? || me puedes mostrar los colores disponibles? || tienes otros tonos como cafe o gris? || bueno si voy a hacer pedido || ponme dos 429,"{""scope"": ""all"", ""expected_items"": [{""codigo"": ""429"", ""cantidad"": 2}], ""must_contain_any"": [""cotiz"", ""agrego"", ""pedido""]}"
00502_v46_real_recomendacion_proyecto_codigo_para_un_amigurumi_grande_queda_mejor_velluto_o_komfy_mini,v46_real_recomendacion_proyecto_codigo,holaaa buenas || tendras veluto? || tienes catalogo de tonos? || tienes otros tonos como cafe o gris? || para un amigurumi grande queda mejor velluto o komfy mini?,"{""scope"": ""all"", ""must_contain_any"": [""amigurumi"", ""velluto"", ""komfy"", ""recom""], ""must_not_only_ask_hilo_codigo"": true}"
00503_v46_real_cambio_decision_sabes_que_si_me_llevare_el_velluto_pero_antes_me_muestras_el_429,v46_real_cambio_decision,"buenas tardes, disculpa || si trabajas velluto? || me mandas la gama completa? || creo que si hare pedido pero aun no estoy segura || sabes que si me llevare el velluto pero antes me muestras el 429?","{""scope"": ""all"", ""must_contain_any"": [""429"", ""foto"", ""tono"", ""ver""], ""must_not_contain_any"": [""x429""]}"
00504_v46_real_codigo_invalido_no_inventar_tendras_el_4299_o_sera_429,v46_real_codigo_invalido_no_inventar,Hola buenas tardes || manejaz velluto? || tendras el 4299 o sera 429?,"{""scope"": ""all"", ""must_contain_any"": [""4299"", ""429"", ""confirma"", ""revis""], ""expected_no_pedidos"": true}"
00505_v46_real_recomendacion_proyecto_codigo_si_es_para_bebe_me_conviene_velluto_o_otro_hilo,v46_real_recomendacion_proyecto_codigo,"buenas tardes, disculpa || tendras veluto? || que bien, me podria mandar el catalogo por favor? || si es para bebe me conviene velluto o otro hilo?","{""scope"": ""all"", ""must_contain_any"": [""bebe"", ""recom"", ""velluto"", ""hilo""], ""must_not_only_ask_hilo_codigo"": true}"
00506_v46_real_codigo_invalido_no_inventar_me_muestras_el_56_4299_y_550_y_aparte_con_que_gancho_se_teje,v46_real_codigo_invalido_no_inventar,"hola buenas noches || manejaz velluto? || me puedes pasar la carta de colores? || me muestras el 56, 4299 y 550, y aparte con que gancho se teje?","{""scope"": ""all"", ""must_contain_any"": [""56"", ""4299"", ""550"", ""gancho"", ""no me aparece"", ""confirma"", ""revis""], ""expected_no_pedidos"": true}"
00507_v46_real_info_codigo_contexto_tienes_429,v46_real_info_codigo_contexto,oye una pregunta || manejaz velluto? || me mandas la gama completa? || tienes 429?,"{""scope"": ""all"", ""must_contain_any"": [""429""], ""expected_no_pedidos"": true, ""must_not_contain_any"": [""Es 429 x1"", ""Dices 429 x1"", ""Tendras x1""]}"
00508_v46_real_cambio_decision_sabes_que_si_me_llevare_el_velluto_pero_antes_me_muestras_el_429,v46_real_cambio_decision,"Hola buenas tardes || hay velluto disponible? || me puedes mostrar los colores disponibles? || busco algo para peluche, no quiero que quede duro || creo que si hare pedido pero aun no estoy segura || sabes que si me llevare el velluto pero antes me muestras el 429?","{""scope"": ""all"", ""must_contain_any"": [""429"", ""foto"", ""tono"", ""ver""], ""must_not_contain_any"": [""x429""]}"
00509_v46_real_recomendacion_proyecto_codigo_para_un_amigurumi_grande_queda_mejor_velluto_o_komfy_mini,v46_real_recomendacion_proyecto_codigo,oye una pregunta || si trabajas velluto? || me mandas la gama completa? || tienes otros tonos como cafe o gris? || para un amigurumi grande queda mejor velluto o komfy mini?,"{""scope"": ""all"", ""must_contain_any"": [""amigurumi"", ""velluto"", ""komfy"", ""recom""], ""must_not_only_ask_hilo_codigo"": true}"
00510_v46_real_codigo_invalido_no_inventar_tendras_el_4299_o_sera_429,v46_real_codigo_invalido_no_inventar,"hola de pura casualidad || si trabajas velluto? || mmm busco algo mas para amigurumi, cuales me recomiendas? || tendras el 4299 o sera 429?","{""scope"": ""all"", ""must_contain_any"": [""4299"", ""429"", ""confirma"", ""revis""], ""expected_no_pedidos"": true}"
00511_v46_real_info_codigo_contexto_que_color_es_el_429,v46_real_info_codigo_contexto,"Hola buenas tardes || hay velluto disponible? || me mandas la gama completa? || mmm no me encantaron esos tonos, tienes otros mas claritos? || que color es el 429?","{""scope"": ""all"", ""must_contain_any"": [""429""], ""expected_no_pedidos"": true, ""must_not_contain_any"": [""Es 429 x1"", ""Dices 429 x1"", ""Tendras x1""]}"
00512_v46_real_foto_tono_contexto_tienes_imagen_del_60,v46_real_foto_tono_contexto,hola de pura casualidad || manejaz velluto? || tienes otros tonos como cafe o gris? || tienes imagen del 60?,"{""scope"": ""all"", ""must_contain_any"": [""60"", ""foto"", ""imagen""], ""expected_no_pedidos"": true}"
00513_v46_real_cambio_decision_mejor_quitame_el_60_y_dejame_solo_el_429,v46_real_cambio_decision,buen dia disculpe || manejaz velluto? || me puedes mostrar los colores disponibles? || creo que si hare pedido pero aun no estoy segura || mejor quitame el 60 y dejame solo el 429,"{""scope"": ""all"", ""must_contain_any"": [""quita"", ""429"", ""actualiz"", ""corrijo""], ""must_not_contain_any"": [""x429""]}"
00514_v46_real_pedido_codigo_cantidad_agregame_tres_del_60_y_dos_del_55,v46_real_pedido_codigo_cantidad,holaaa buenas || si trabajas velluto? || bueno si voy a hacer pedido || agregame tres del 60 y dos del 55,"{""scope"": ""all"", ""expected_items"": [{""codigo"": ""60"", ""cantidad"": 3}, {""codigo"": ""55"", ""cantidad"": 2}], ""must_contain_any"": [""cotiz"", ""agrego"", ""pedido""]}"
00515_v46_real_foto_tono_contexto_me_mandas_foto_del_429_antes_de_pedir,v46_real_foto_tono_contexto,Hola buenas tardes || tendras veluto? || me mandas foto del 429 antes de pedir?,"{""scope"": ""all"", ""must_contain_any"": [""429"", ""foto""], ""expected_no_pedidos"": true}"
00516_v46_real_codigo_invalido_no_inventar_me_muestras_el_56_4299_y_550_y_aparte_con_que_gancho_se_teje,v46_real_codigo_invalido_no_inventar,"Hola buenas tardes || hay velluto disponible? || me muestras el 56, 4299 y 550, y aparte con que gancho se teje?","{""scope"": ""all"", ""must_contain_any"": [""56"", ""4299"", ""550"", ""gancho"", ""no me aparece"", ""confirma"", ""revis""], ""expected_no_pedidos"": true}"
00517_v46_real_recomendacion_proyecto_codigo_si_es_para_bebe_me_conviene_velluto_o_otro_hilo,v46_real_recomendacion_proyecto_codigo,hola de pura casualidad || manejas el velluto de alize? || si es para bebe me conviene velluto o otro hilo?,"{""scope"": ""all"", ""must_contain_any"": [""bebe"", ""recom"", ""velluto"", ""hilo""], ""must_not_only_ask_hilo_codigo"": true}"
00518_v46_real_foto_tono_contexto_quiero_ver_como_se_ve_el_107,v46_real_foto_tono_contexto,"buen dia disculpe || hay velluto disponible? || que bien, me podria mandar el catalogo por favor? || quiero ver como se ve el 107","{""scope"": ""all"", ""must_contain_any"": [""107"", ""foto"", ""tono"", ""ver""], ""expected_no_pedidos"": true}"
00519_v46_real_pedido_codigo_cantidad_me_llevo_2_del_429_y_1_del_550,v46_real_pedido_codigo_cantidad,Hola buenas tardes || de pura casualidad manejas velluto? || me puedes pasar la carta de colores? || bueno si voy a hacer pedido || me llevo 2 del 429 y 1 del 550,"{""scope"": ""all"", ""expected_items"": [{""codigo"": ""429"", ""cantidad"": 2}, {""codigo"": ""550"", ""cantidad"": 1}], ""must_contain_any"": [""cotiz"", ""agrego"", ""pedido""]}"
00520_v46_real_foto_tono_contexto_me_muestras_el_56_el_429_y_el_550,v46_real_foto_tono_contexto,"buenas tardes, disculpa || manejas el velluto de alize? || me muestras el 56, el 429 y el 550?","{""scope"": ""all"", ""must_contain_any"": [""56"", ""429"", ""550"", ""foto"", ""tono"", ""muestra""], ""expected_no_pedidos"": true}"
00521_v46_real_mixta_larga_multiintencion_mejor_solo_mandame_foto_por_ahora,v46_real_mixta_larga_multiintencion,buen dia disculpe || hay velluto disponible? || me puedes pasar la carta de colores? || me gustaria algo para amigurumi pero no se mucho || que color es el 429? || mejor solo mandame foto por ahora,"{""scope"": ""all"", ""must_contain_any"": [""429"", ""foto"", ""stock"", ""gancho"", ""precio"", ""elefante"", ""revis"", ""cotiz"", ""agrego""], ""must_not_contain_any"": [""descuento aprobado""]}"
00522_v46_real_cambio_decision_bueno_si_dame_dos_del_429_y_uno_del_60,v46_real_cambio_decision,"buenas tardes, disculpa || de pura casualidad manejas velluto? || creo que si hare pedido pero aun no estoy segura || bueno si dame dos del 429 y uno del 60","{""scope"": ""all"", ""must_contain_any"": [{""codigo"": ""429"", ""cantidad"": 2}, {""codigo"": ""60"", ""cantidad"": 1}]}"
00523_v46_real_codigo_invalido_no_inventar_me_muestras_el_56_4299_y_550_y_aparte_con_que_gancho_se_teje,v46_real_codigo_invalido_no_inventar,"Hola buenas tardes || de pura casualidad manejas velluto? || me mandas la gama completa? || busco algo para peluche, no quiero que quede duro || me muestras el 56, 4299 y 550, y aparte con que gancho se teje?","{""scope"": ""all"", ""must_contain_any"": [""56"", ""4299"", ""550"", ""gancho"", ""no me aparece"", ""confirma"", ""revis""], ""expected_no_pedidos"": true}"
00524_v46_real_info_codigo_contexto_el_429,v46_real_info_codigo_contexto,"Hola buenas tardes || si trabajas velluto? || me puedes pasar la carta de colores? || mmm busco algo mas para amigurumi, cuales me recomiendas? || el 429","{""scope"": ""all"", ""must_contain_any"": [""429""], ""expected_no_pedidos"": true, ""must_not_contain_any"": [""Es 429 x1"", ""Dices 429 x1"", ""Tendras x1""]}"
00525_v46_real_mixta_larga_multiintencion_si_me_gusta_agregame_dos_429,v46_real_mixta_larga_multiintencion,"holaaa buenas || tendras veluto? || mmm no me encantaron esos tonos, tienes otros mas claritos? || me gustaria algo para amigurumi pero no se mucho || que color es el 429? || si me gusta agregame dos 429","{""scope"": ""all"", ""must_contain_any"": [""429"", ""foto"", ""stock"", ""gancho"", ""precio"", ""elefante"", ""revis"", ""cotiz"", ""agrego""], ""must_not_contain_any"": [""descuento aprobado""]}"
00526_v46_real_foto_tono_contexto_me_mandas_foto_del_429_antes_de_pedir,v46_real_foto_tono_contexto,"hola de pura casualidad || de pura casualidad manejas velluto? || que bien, me podria mandar el catalogo por favor? || me mandas foto del 429 antes de pedir?","{""scope"": ""all"", ""must_contain_any"": [""429"", ""foto""], ""expected_no_pedidos"": true}"
00527_v46_real_codigo_invalido_no_inventar_el_999_existe_en_velluto,v46_real_codigo_invalido_no_inventar,buen dia disculpe || manejas el velluto de alize? || tienes otros tonos como cafe o gris? || el 999 existe en velluto?,"{""scope"": ""all"", ""must_contain_any"": [""999"", ""no me aparece"", ""confirma"", ""velluto""], ""expected_no_pedidos"": true}"
00528_v46_real_info_codigo_contexto_stock_del_429,v46_real_info_codigo_contexto,holaaa buenas || hay velluto disponible? || tienes catalogo de tonos? || stock del 429,"{""scope"": ""all"", ""must_contain_any"": [""429"", ""stock"", ""disponible""], ""expected_no_pedidos"": true, ""must_not_contain_any"": [""Es 429 x1"", ""Dices 429 x1"", ""Tendras x1""]}"
00529_v46_real_foto_tono_contexto_me_muestras_el_56_el_429_y_el_550,v46_real_foto_tono_contexto,"oye una pregunta || de pura casualidad manejas velluto? || me puedes mostrar los colores disponibles? || busco algo para peluche, no quiero que quede duro || me muestras el 56, el 429 y el 550?","{""scope"": ""all"", ""must_contain_any"": [""56"", ""429"", ""550"", ""foto"", ""tono"", ""muestra""], ""expected_no_pedidos"": true}"
00530_v46_real_cambio_decision_sabes_que_si_me_llevare_el_velluto_pero_antes_me_muestras_el_429,v46_real_cambio_decision,Hola buenas tardes || si trabajas velluto? || me puedes pasar la carta de colores? || creo que si hare pedido pero aun no estoy segura || sabes que si me llevare el velluto pero antes me muestras el 429?,"{""scope"": ""all"", ""must_contain_any"": [""429"", ""foto"", ""tono"", ""ver""], ""must_not_contain_any"": [""x429""]}"
00531_v46_real_recomendacion_proyecto_codigo_si_es_para_bebe_me_conviene_velluto_o_otro_hilo,v46_real_recomendacion_proyecto_codigo,"Hola buenas tardes || de pura casualidad manejas velluto? || me puedes pasar la carta de colores? || busco algo para peluche, no quiero que quede duro || si es para bebe me conviene velluto o otro hilo?","{""scope"": ""all"", ""must_contain_any"": [""bebe"", ""recom"", ""velluto"", ""hilo""], ""must_not_only_ask_hilo_codigo"": true}"
00532_v46_real_codigo_invalido_no_inventar_me_muestras_el_56_4299_y_550_y_aparte_con_que_gancho_se_teje,v46_real_codigo_invalido_no_inventar,"hola buenas noches || manejaz velluto? || que bien, me podria mandar el catalogo por favor? || me muestras el 56, 4299 y 550, y aparte con que gancho se teje?","{""scope"": ""all"", ""must_contain_any"": [""56"", ""4299"", ""550"", ""gancho"", ""no me aparece"", ""confirma"", ""revis""], ""expected_no_pedidos"": true}"
00533_v46_real_mixta_larga_multiintencion_si_me_gusta_agregame_dos_429,v46_real_mixta_larga_multiintencion,hola de pura casualidad || manejas el velluto de alize? || me gustaria algo para amigurumi pero no se mucho || que color es el 429? || si me gusta agregame dos 429,"{""scope"": ""all"", ""must_contain_any"": [""429"", ""foto"", ""stock"", ""gancho"", ""precio"", ""elefante"", ""revis"", ""cotiz"", ""agrego""], ""must_not_contain_any"": [""descuento aprobado""]}"
00534_v46_real_codigo_invalido_no_inventar_tendras_el_4299_o_sera_429,v46_real_codigo_invalido_no_inventar,buen dia disculpe || si trabajas velluto? || tendras el 4299 o sera 429?,"{""scope"": ""all"", ""must_contain_any"": [""4299"", ""429"", ""confirma"", ""revis""], ""expected_no_pedidos"": true}"
00535_v46_real_codigo_invalido_no_inventar_tendras_el_4299_o_sera_429,v46_real_codigo_invalido_no_inventar,buen dia disculpe || manejas el velluto de alize? || tendras el 4299 o sera 429?,"{""scope"": ""all"", ""must_contain_any"": [""4299"", ""429"", ""confirma"", ""revis""], ""expected_no_pedidos"": true}"
00536_v46_real_codigo_invalido_no_inventar_me_muestras_el_56_4299_y_550_y_aparte_con_que_gancho_se_teje,v46_real_codigo_invalido_no_inventar,"buenas tardes, disculpa || hay velluto disponible? || me puedes pasar la carta de colores? || me muestras el 56, 4299 y 550, y aparte con que gancho se teje?","{""scope"": ""all"", ""must_contain_any"": [""56"", ""4299"", ""550"", ""gancho"", ""no me aparece"", ""confirma"", ""revis""], ""expected_no_pedidos"": true}"
00537_v46_real_codigo_invalido_no_inventar_tendras_el_4299_o_sera_429,v46_real_codigo_invalido_no_inventar,"holaaa buenas || tendras veluto? || me puedes pasar la carta de colores? || busco algo para peluche, no quiero que quede duro || tendras el 4299 o sera 429?","{""scope"": ""all"", ""must_contain_any"": [""4299"", ""429"", ""confirma"", ""revis""], ""expected_no_pedidos"": true}"
00538_v46_real_mixta_larga_multiintencion_mejor_solo_mandame_foto_por_ahora,v46_real_mixta_larga_multiintencion,holaaa buenas || manejas el velluto de alize? || me puedes mostrar los colores disponibles? || me gustaria algo para amigurumi pero no se mucho || con que gancho se teje? || mejor solo mandame foto por ahora,"{""scope"": ""all"", ""must_contain_any"": [""429"", ""foto"", ""stock"", ""gancho"", ""precio"", ""elefante"", ""revis"", ""cotiz"", ""agrego""], ""must_not_contain_any"": [""descuento aprobado""]}"
